instance,profile,policy,stream,K,decision,margin_sign,gamma_slope,gamma_delivery_route,gamma_best_found,gamma_lower_bound_l2,gamma_slope_over_delivery,gamma_slope_over_best,gamma_best_over_lower_bound,delta,R,chi,kappa,R_over_delta,zeta,B_align,B_kappa,nu,decision_slack_norm,D_align,best_search_starts,best_search_spread
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,66075.08485943463,96959.13707644274,60553.74649197743,43666.606534509614,0.6814735243295423,1.0911807887591018,1.38672892852624,66075.08485943472,121977.25920350732,2.8460401445264383,-0.9723723182137448,1.846040144526435,0.7902912797710914,3.1471741512990423,8.508299620895754,2.7916935622912353,1.791693562290857,0.9062276987150578,9.0,58984.07984045265
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,62246.166490621144,83328.44999069828,42804.654217964366,27928.05723890844,0.7469977720402756,1.4541915506117444,1.5326756835176614,38196.84061843554,87923.32564823335,2.026151542772869,-0.7912897891460314,2.301848116877958,0.9831775007585121,2.0261515427728685,3.0955879640800443,3.5121484295836005,2.5121484295832923,0.8769518579862239,9.0,32374.62663844483
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,52212.7026925465,68534.87734991366,43534.13712416807,28561.969803087166,0.7618413384759969,1.1993508116084954,1.524199396060653,48633.68193978512,86000.06482732008,2.5785630665375323,-0.8410137697453675,1.7683231332104248,0.9754071468134334,2.5785630665375336,3.5467880937612617,3.988623587220377,2.9886235872200086,0.871874988553611,9.0,2193.9641824063146
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,89334.92078032797,122080.11813723079,67580.74418726463,48494.246693947716,0.7317728893406394,1.3218990387673601,1.3935827194878148,60518.3997860585,135257.44662640226,2.1914817263214235,-0.8537179062289666,2.2349805530971962,0.9422478934785239,2.191481726321423,3.6975956217490076,2.3050659940941274,1.3050659940938405,0.8953376564948095,9.0,61726.86954446585
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,66788.06459545046,102047.20865474374,57958.4785810546,45212.28288508319,0.654482033128554,1.1523433021459963,1.2819188698869428,65747.05881086677,115778.72685077852,2.717937505169309,-0.8714234575391189,1.7609719574503984,0.7657444643919107,2.717937505169308,3.9439747543150623,3.480422077907347,2.4804220779069626,0.8762175251170069,9.0,1770.634051486435
CON8-0,moderate,SAA,search_sampled,3,certified_feasible,1.0,31256.645743648518,34926.474192934096,24733.587512107344,20255.056028658593,0.8949270278753756,1.2637327976925332,1.2211068425143894,31256.64574364852,50207.407526646326,2.6062954399657134,-0.8850883051585451,1.6062954399657128,0.9827505513975396,3.0364147277736766,4.171890325422322,12.595070834156024,11.595070834155502,0.9132908017067736,9.0,650.8953288165212
CON8-0,moderate,SAA,search_sampled,3,certified_feasible,1.0,31256.645743648518,34926.474192934096,24733.587512107344,20255.056028658593,0.8949270278753756,1.2637327976925332,1.2211068425143894,31256.64574364852,50207.407526646326,2.6062954399657134,-0.8850883051585451,1.6062954399657128,0.9827505513975396,3.0364147277736766,4.171890325422322,12.595070834156024,11.595070834155502,0.9132908017067736,9.0,650.8953288165212
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,66028.32428484003,96499.99799061802,60354.12561739945,45616.51422877953,0.6842313539867583,1.0940150919161815,1.3230762288128086,66028.32428484008,121381.83541171979,2.8383297884115604,-0.9606963316478427,1.8383297884115577,0.8476444943160241,3.0834965876893707,7.133430832433587,2.0242362766039954,1.0242362766036277,0.9005423757488177,9.0,2145.8044313095743
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,67210.3993438712,99071.01740116742,50098.60889067316,36632.00103558645,0.6784062696329918,1.34156218769547,1.3676186796895007,62615.28710444447,100458.4902441391,2.4263176374573048,-0.7547684090660627,1.6043764213133904,0.8167234186901299,2.4263176374573034,2.855793429292443,2.1068016046967912,1.106801604696428,0.8392967319970847,9.0,63108.33125843892
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,38906.09946384311,54489.16852110885,32746.984206030807,24882.539281812304,0.7140152900070602,1.1880819076059534,1.3160627954867516,38587.47201784136,65299.59105922721,2.6701999046091656,-0.84122462611883,1.692248484923687,0.9939168050519859,2.670199904609163,3.5491424095714565,6.731098275365738,5.731098275365268,0.8819367542398004,9.0,36530.344981866925
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,70575.54482415198,102662.87029154148,52045.3953031994,38192.00356043542,0.6874495581872192,1.3560382126603516,1.362730164727866,64893.18169549611,104445.99055926492,2.3994029755872424,-0.7479664209563059,1.6095063892746988,0.7606687530145249,2.3994029755872415,2.816993172932453,3.232729934684709,2.2327299346843454,0.8543705596266009,9.0,2331.2162781317675
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,37595.27551247631,49301.7070429987,32571.696089652047,22210.63017706938,0.76255524944983,1.1542314348321654,1.4664913075397386,33169.98152531289,63906.82151295918,2.582154318992989,-0.8894579578777135,1.926646279986324,0.9751734819938831,2.582154318992989,4.253547197911919,8.959863556034806,7.959863556034348,0.8845882661713668,9.0,1444.955747459273
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,106519.34869817474,144615.13495292747,81237.02283936525,52237.285292420594,0.7365712360109957,1.3112167946971878,1.5551539936389533,79169.59893872558,162178.69251006038,2.2657695000807077,-0.826480015656832,2.0484970832753726,0.9759089061482409,2.2657695000807068,3.3950036686947525,2.1796135520408435,1.1796135520405973,0.8781464869800469,9.0,65970.06035460239
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,52324.89594272813,71448.4419643778,40376.992044295024,28089.053710496664,0.7323448140242983,1.295908716660365,1.4374635920613605,36506.977965818056,80463.94715096893,2.235473630847097,-0.8628628396293195,2.204070334890725,0.9278391871919768,2.235473630847096,3.818892396370046,3.240526369351383,2.2405263693510054,0.8936380052143289,9.0,31556.46435515076
CON8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,52233.14873144528,78200.75680520076,48153.64935425565,35439.59482039009,0.6679366142396657,1.0847183844193753,1.3587528186566782,51861.80449464646,96234.45617752074,2.8352926114716617,-0.9239244683059373,1.8555940564593107,0.8946588573619212,2.835292611471662,5.127344518040153,0.22057954800133583,-0.7794204519990918,0.8457443351282542,9.0,42089.15026163874
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,40274.655856246456,52905.27756071562,25343.73108170749,18339.767678772507,0.7612597024942568,1.5891368057213864,1.3819003340506746,31317.94711610812,52052.24288366334,2.070041027720937,-0.6343518376848493,1.6620579468598282,0.8810104138317464,2.070041027720938,2.3387473062624866,7.835250904852053,6.835250904851618,0.78769411339471,9.0,274.13143192837015
CON8-0,moderate,SAA,search_sampled,3,certified_feasible,1.0,18195.479428243783,22750.35609183279,15581.029784601902,12269.781184767799,0.7997887749447503,1.167796973613749,1.2698702242501945,18195.479428243787,31321.904391669166,2.7214113272030636,-0.9061964030532715,1.721411327203063,0.9735561357809259,2.9633411405686974,4.6174824329914665,28.812383472269826,27.812383472269044,0.9159180655476233,9.0,769.8448861088691
CON8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,46823.29670655153,70622.72597323931,38036.95112979866,31080.141333173775,0.6630060800016985,1.2309950013283144,1.2238345611768324,43377.776742588896,76282.2473204739,2.555565978469857,-0.8323160684668751,1.7585559484328976,0.8309714672326093,2.5555659784698546,3.453578037803494,4.0797833022652705,3.079783302264856,0.8141721043027628,9.0,35401.0742991516
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,45657.10383258909,65483.964652389215,35975.35384052391,24015.81925166536,0.697225711285996,1.2691217447084375,1.497985701155259,36694.7759912084,71844.80320632078,2.3772769204878013,-0.8389717804365296,1.9579027604238237,0.9465170308336126,2.3772769204878013,3.524228040091801,2.9086417476143156,1.9086417476138733,0.9004839852624161,9.0,46577.58827216894
CON8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,30090.19234501369,34117.70006426125,22157.92099000334,15682.619205155905,0.8819525433525214,1.3579880693043827,1.4128967043157292,30090.1923450137,44870.68221769587,2.4912062277040077,-0.8333621922781973,1.491206227704007,0.8413785513492799,2.8993669153191544,3.4644015650439304,11.18427556999734,10.184275569996771,0.8620568405120704,9.0,785.1159655814517
CON8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,38197.4749762055,38706.75533662416,26940.6927176829,20291.266716900598,0.9868425974745347,1.4178356650471,1.3276989107458725,38197.47497620551,57890.20246796905,2.515550504425511,-0.9628812531140297,1.51555050442551,0.8203127079633648,4.089904355769324,7.340376644884612,6.540241700556551,5.540241700556069,0.8692369509958285,9.0,474.14639194965275
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,68081.31407122755,112170.30440818997,57581.13143357743,45711.46280826774,0.6069459687251831,1.1823545730386105,1.2596650357722277,57490.14777699645,116471.9882297656,2.5552111967868396,-0.9136641849051467,2.0259469271423507,0.8372875068525135,2.5552111967868396,4.813040333131721,2.353800480365549,1.3538004803651862,0.8373542464757379,9.0,2413.56207339251
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,49660.36110507055,75694.11195510597,33587.94182349718,27190.765546347437,0.6560663679431765,1.4785175395989747,1.2352701789968206,34572.18263958359,70304.17659984643,2.1118726667640293,-0.7553296873962939,2.033547529606977,0.7845600191324222,2.111872666764029,2.8590671749616225,2.34671437466244,1.3467143746620278,0.8621213563651964,9.0,454.652178812059
CON8-0,moderate,SAA,search_sampled,5,ambiguous,-1.0,79975.23753849165,107370.65215774202,61538.872605682336,42681.269921431835,0.7448519304977044,1.2995889289513398,1.4418238426120824,61012.17892114806,122392.07757319801,2.2932630416517936,-0.8239987091415344,2.006026988994724,0.9773010578812881,2.2932630416517914,3.370986950216599,0.11483053425030906,-0.8851694657499748,0.8750688117914373,9.0,57787.80017181397
CON8-0,moderate,SAA,search_sampled,5,certified_infeasible,-1.0,68245.18514062517,96346.58862375887,nan,33770.83119897169,0.7083300624906199,nan,nan,45545.5343899362,98876.7530987591,2.1162267666370975,-0.7986867037402549,2.170942869002917,0.9290165015360295,2.116226766637098,3.151945995868312,1.1016931446160267,0.1016931446156827,0.9012977833954903,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,44547.970796732356,63610.75462879293,nan,28332.750571562716,0.7003213695026352,nan,nan,35035.16998729764,69721.12224650635,2.3515390344443694,-0.840052159740776,1.9900323666699622,0.8314267346097632,2.3515390344443694,3.536110336035646,3.697544781922971,2.6975447819225282,0.8941484466001831,nan,nan
CON8-0,moderate,SAA,search_sampled,5,ambiguous,1.0,56454.20157736145,84511.81571824307,nan,36931.46161838869,0.6680036524783245,nan,nan,55121.303566131646,101372.43965253046,2.772047763428422,-0.9062320729077992,1.8390791417134962,0.843096476856192,2.77204776342842,4.618360607816702,0.30730679631106234,-0.6926932036893272,0.8769804886218856,nan,nan
CON8-0,moderate,SAA,search_sampled,3,certified_feasible,1.0,26749.660464850906,40455.19610605522,nan,20869.198753476147,0.6612169273565106,nan,nan,26749.660464850927,48381.48376744314,2.8086765561385914,-0.9355547933075483,1.808676556138589,0.8384513055066674,2.9820891248174033,5.5708271995750245,13.629887945676114,12.629887945675492,0.8840308984690569,nan,nan
CON8-0,moderate,SAA,search_sampled,5,ambiguous,-1.0,47079.498990514505,79441.15142311812,nan,30817.589326397054,0.5926336432330955,nan,nan,43714.24152021459,84144.24101866235,2.7157995577785914,-0.9209017615657721,1.9248702045934363,0.8295376102719391,2.7157995577785927,5.028420543596005,0.5705641825814478,-0.42943581741902986,0.8893949283106699,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,67018.09630225264,101696.67075072564,nan,41615.634425861026,0.6589999043973074,nan,nan,56877.218358903105,117652.16295364368,2.6042127565876627,-0.9403867454134952,2.0685287773962906,0.8491608397753697,2.604212756587662,5.792200428788731,2.3515963583990724,1.3515963583987052,0.8915272272107667,nan,nan
CON8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,48663.57641233478,78479.8225182943,nan,28624.016489136582,0.6200775543419571,nan,nan,43669.1384726931,82767.15376792039,2.5981709845839775,-0.8838678940183589,1.89532371516044,0.7109776605343746,2.598170984583976,4.149911612732411,0.6056775422262406,-0.39432245777422265,0.8881381340546619,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,45656.37949175694,53292.945274664235,nan,27099.02946317072,0.8567058783568908,nan,nan,45656.379491756976,69477.17960452495,2.5217408909322034,-0.9592729430273381,1.5217408909322014,0.7229553976449933,4.0064716361488095,7.007667444013124,2.3388503831679963,1.3388503831675458,0.8578876520783849,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,45656.37949175694,53292.94527466423,nan,27766.783349669935,0.8567058783568909,nan,nan,45656.379491756976,69477.17960452494,2.521740890932203,-0.9592729430273385,1.5217408909322012,0.7229553976449932,4.006471636148814,7.007667444013152,3.408309088080107,2.408309088079671,0.8578876520783848,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,41277.22134262496,53438.98567133864,nan,25207.66777385142,0.7724177550166994,nan,nan,36412.739964393346,67349.41229294366,2.513787238633404,-0.84775354326364,1.8496112173596968,0.9818524940804748,2.513787238633402,3.6244440569499963,5.9470787943444225,4.947078794343973,0.8856482451816884,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,70230.42003191277,109118.23680596208,nan,42345.427485660104,0.64361762146871,nan,nan,62198.56900871521,113640.87738059212,2.5037504589806767,-0.8382920347099582,1.8270657861062505,0.7802200646858535,2.5037504589806745,3.516813124791079,2.0538085397337587,1.0538085397334098,0.8294455405778803,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,42669.44438042206,57046.245744593245,nan,29637.780153431704,0.7479798858536839,nan,nan,42669.44438042207,75444.29364180264,2.768110523520635,-0.9650003313571207,1.7681105235206338,0.821221316855226,3.276477723929924,7.559325243644199,2.938151374603389,1.9381513746029144,0.8921326109383927,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_infeasible,-1.0,69437.32258270805,98578.68711635054,nan,44067.71630133124,0.7043847368422801,nan,nan,63175.790387578,120514.21389317577,2.6454073608894886,-0.899269015812947,1.9076012053641356,0.867950721553988,2.64540736088949,4.455879720458242,1.206833951844255,0.20683395184391487,0.8785340885438242,nan,nan
CON8-0,moderate,SAA,search_sampled,5,ambiguous,-1.0,69437.32258270806,98578.68711635053,nan,43427.23764919524,0.7043847368422804,nan,nan,63175.790387578,120514.21389317578,2.645407360889488,-0.8992690158129472,1.9076012053641358,0.8679507215539881,2.645407360889489,4.455879720458244,0.20842096446355238,-0.7915790355367734,0.8785340885438243,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,57779.08051160559,84113.23315626776,nan,37932.30835873736,0.6869202186564641,nan,nan,52903.7099063761,93056.79636274917,2.526182572943635,-0.8246867412389477,1.7589843231681133,0.91196454782969,2.526182572943634,3.377595338175204,1.366958490641809,0.3669584906414433,0.7723897244655992,nan,nan
CON8-0,moderate,SAA,search_sampled,6,ambiguous,1.0,62406.839579959815,85600.96621809408,nan,28832.402911111898,0.7290436351028996,nan,nan,52086.57971526515,88288.68988199528,2.2493571304376383,-0.7190460744074008,1.6950371931624506,0.8513023992130667,2.2493571304376387,2.6680713878414393,0.6154536333085496,-0.38454636669179926,0.7809157122294406,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,52212.7026925465,68534.87734991366,nan,31763.747107244726,0.7618413384759969,nan,nan,48633.68193978512,86000.06482732008,2.5785630665375323,-0.8410137697453672,1.7683231332104248,0.9754071468134337,2.5785630665375328,3.546788093761259,3.9842194234476467,2.9842194234472785,0.8718749885536112,nan,nan
CON8-0,moderate,SAA,search_sampled,7,ambiguous,1.0,61729.23744301061,96587.52509791388,nan,40759.305171298205,0.6391015545789551,nan,nan,57023.82399482333,102380.33994957469,2.5823122161773413,-0.8498415868055735,1.795395902576945,0.8689873989921018,2.5823122161773395,3.649557098575674,0.45120307887886657,-0.5487969211214885,0.7766673675088613,nan,nan
